,wind_direction,wind_speed,temperature,rel_humidity
2016-09-03 01:00:00,85.0,0.9,26.8,68.0
2016-09-03 01:20:00,85.0,0.9,26.8,68.0
2016-09-03 01:40:00,85.0,0.9,26.8,68.0
2016-09-03 02:00:00,85.0,0.9,26.8,68.0
2016-09-03 02:20:00,85.0,0.9,26.8,68.0
2016-09-03 02:40:00,85.0,0.9,26.8,68.0
2016-09-03 03:00:00,112.0,3.4,32.7,37.0
2016-09-03 03:20:00,112.0,3.4,32.7,37.0
2016-09-03 03:40:00,112.0,3.4,32.7,37.0
2016-09-03 04:00:00,112.0,3.4,32.7,37.0
2016-09-03 04:20:00,112.0,3.4,32.7,37.0
2016-09-03 04:40:00,112.0,3.4,32.7,37.0
2016-09-03 05:00:00,112.0,3.4,32.7,37.0
2016-09-03 05:20:00,112.0,3.4,32.7,37.0
2016-09-03 05:40:00,112.0,3.4,32.7,37.0
2016-09-03 06:00:00,104.0,3.4,33.8,26.0
2016-09-03 06:20:00,104.0,3.4,33.8,26.0
2016-09-03 06:40:00,104.0,3.4,33.8,26.0
2016-09-03 07:00:00,104.0,3.4,33.8,26.0
2016-09-03 07:20:00,104.0,3.4,33.8,26.0
2016-09-03 07:40:00,104.0,3.4,33.8,26.0
2016-09-03 08:00:00,104.0,3.4,33.8,26.0
2016-09-03 08:20:00,104.0,3.4,33.8,26.0
2016-09-03 08:40:00,104.0,3.4,33.8,26.0
2016-09-03 09:00:00,93.0,2.0,32.7,25.0
2016-09-03 09:20:00,93.0,2.0,32.7,25.0
2016-09-03 09:40:00,93.0,2.0,32.7,25.0
2016-09-03 10:00:00,93.0,2.0,32.7,25.0
2016-09-03 10:20:00,93.0,2.0,32.7,25.0
2016-09-03 10:40:00,93.0,2.0,32.7,25.0
2016-09-03 11:00:00,93.0,2.0,32.7,25.0
2016-09-03 11:20:00,93.0,2.0,32.7,25.0
2016-09-03 11:40:00,93.0,2.0,32.7,25.0
2016-09-03 12:00:00,97.0,2.3,29.4,42.0
2016-09-03 12:20:00,97.0,2.3,29.4,42.0
2016-09-03 12:40:00,97.0,2.3,29.4,42.0
2016-09-03 13:00:00,97.0,2.3,29.4,42.0
2016-09-03 13:20:00,97.0,2.3,29.4,42.0
2016-09-03 13:40:00,97.0,2.3,29.4,42.0
2016-09-03 14:00:00,97.0,2.3,29.4,42.0
2016-09-03 14:20:00,97.0,2.3,29.4,42.0
2016-09-03 14:40:00,97.0,2.3,29.4,42.0
2016-09-03 15:00:00,108.0,2.0,26.7,60.0
2016-09-03 15:20:00,108.0,2.0,26.7,60.0
2016-09-03 15:40:00,108.0,2.0,26.7,60.0
2016-09-03 16:00:00,108.0,2.0,26.7,60.0
2016-09-03 16:20:00,108.0,2.0,26.7,60.0
2016-09-03 16:40:00,108.0,2.0,26.7,60.0
2016-09-03 17:00:00,108.0,2.0,26.7,60.0
2016-09-03 17:20:00,108.0,2.0,26.7,60.0
2016-09-03 17:40:00,108.0,2.0,26.7,60.0
2016-09-03 18:00:00,50.0,1.8,24.5,82.0
2016-09-03 18:20:00,50.0,1.8,24.5,82.0
2016-09-03 18:40:00,50.0,1.8,24.5,82.0
2016-09-03 19:00:00,50.0,1.8,24.5,82.0
2016-09-03 19:20:00,50.0,1.8,24.5,82.0
2016-09-03 19:40:00,50.0,1.8,24.5,82.0
2016-09-03 20:00:00,50.0,1.8,24.5,82.0
2016-09-03 20:20:00,50.0,1.8,24.5,82.0
2016-09-03 20:40:00,50.0,1.8,24.5,82.0
2016-09-03 21:00:00,97.0,1.2,23.5,90.0
2016-09-03 21:20:00,97.0,1.2,23.5,90.0
2016-09-03 21:40:00,97.0,1.2,23.5,90.0
2016-09-03 22:00:00,97.0,1.2,23.5,90.0
2016-09-03 22:20:00,97.0,1.2,23.5,90.0
2016-09-03 22:40:00,97.0,1.2,23.5,90.0
2016-09-03 23:00:00,97.0,1.2,23.5,90.0
2016-09-03 23:20:00,97.0,1.2,23.5,90.0
2016-09-03 23:40:00,97.0,1.2,23.5,90.0
2016-09-04 00:00:00,319.0,1.2,24.6,74.0
2016-09-04 00:20:00,319.0,1.2,24.6,74.0
2016-09-04 00:40:00,319.0,1.2,24.6,74.0
2016-09-04 01:00:00,319.0,1.2,24.6,74.0
2016-09-04 01:20:00,319.0,1.2,24.6,74.0
2016-09-04 01:40:00,319.0,1.2,24.6,74.0
2016-09-04 02:00:00,319.0,1.2,24.6,74.0
2016-09-04 02:20:00,319.0,1.2,24.6,74.0
2016-09-04 02:40:00,319.0,1.2,24.6,74.0
2016-09-04 03:00:00,88.0,2.8,30.7,53.0
2016-09-04 03:20:00,88.0,2.8,30.7,53.0
2016-09-04 03:40:00,88.0,2.8,30.7,53.0
2016-09-04 04:00:00,88.0,2.8,30.7,53.0
2016-09-04 04:20:00,88.0,2.8,30.7,53.0
2016-09-04 04:40:00,88.0,2.8,30.7,53.0
2016-09-04 05:00:00,88.0,2.8,30.7,53.0
2016-09-04 05:20:00,88.0,2.8,30.7,53.0
2016-09-04 05:40:00,88.0,2.8,30.7,53.0
2016-09-04 06:00:00,86.0,2.9,31.4,52.0
2016-09-04 06:20:00,86.0,2.9,31.4,52.0
2016-09-04 06:40:00,86.0,2.9,31.4,52.0
2016-09-04 07:00:00,86.0,2.9,31.4,52.0
2016-09-04 07:20:00,86.0,2.9,31.4,52.0
2016-09-04 07:40:00,86.0,2.9,31.4,52.0
2016-09-04 08:00:00,86.0,2.9,31.4,52.0
2016-09-04 08:20:00,86.0,2.9,31.4,52.0
2016-09-04 08:40:00,86.0,2.9,31.4,52.0
2016-09-04 09:00:00,113.0,2.2,28.5,74.0
2016-09-04 09:20:00,113.0,2.2,28.5,74.0
2016-09-04 09:40:00,113.0,2.2,28.5,74.0
2016-09-04 10:00:00,113.0,2.2,28.5,74.0
2016-09-04 10:20:00,113.0,2.2,28.5,74.0
2016-09-04 10:40:00,113.0,2.2,28.5,74.0
2016-09-04 11:00:00,113.0,2.2,28.5,74.0
2016-09-04 11:20:00,113.0,2.2,28.5,74.0
2016-09-04 11:40:00,113.0,2.2,28.5,74.0
2016-09-04 12:00:00,93.0,4.1,27.7,75.0
2016-09-04 12:20:00,93.0,4.1,27.7,75.0
2016-09-04 12:40:00,93.0,4.1,27.7,75.0
2016-09-04 13:00:00,93.0,4.1,27.7,75.0
2016-09-04 13:20:00,93.0,4.1,27.7,75.0
2016-09-04 13:40:00,93.0,4.1,27.7,75.0
2016-09-04 14:00:00,93.0,4.1,27.7,75.0
2016-09-04 14:20:00,93.0,4.1,27.7,75.0
2016-09-04 14:40:00,93.0,4.1,27.7,75.0
2016-09-04 15:00:00,146.0,1.8,26.5,77.0
2016-09-04 15:20:00,146.0,1.8,26.5,77.0
2016-09-04 15:40:00,146.0,1.8,26.5,77.0
2016-09-04 16:00:00,146.0,1.8,26.5,77.0
2016-09-04 16:20:00,146.0,1.8,26.5,77.0
2016-09-04 16:40:00,146.0,1.8,26.5,77.0
2016-09-04 17:00:00,146.0,1.8,26.5,77.0
2016-09-04 17:20:00,146.0,1.8,26.5,77.0
2016-09-04 17:40:00,146.0,1.8,26.5,77.0
2016-09-04 18:00:00,67.0,1.5,26.2,77.0
2016-09-04 18:20:00,67.0,1.5,26.2,77.0
2016-09-04 18:40:00,67.0,1.5,26.2,77.0
2016-09-04 19:00:00,67.0,1.5,26.2,77.0
2016-09-04 19:20:00,67.0,1.5,26.2,77.0
2016-09-04 19:40:00,67.0,1.5,26.2,77.0
2016-09-04 20:00:00,67.0,1.5,26.2,77.0
2016-09-04 20:20:00,67.0,1.5,26.2,77.0
2016-09-04 20:40:00,67.0,1.5,26.2,77.0
2016-09-04 21:00:00,42.0,2.1,26.1,77.0
2016-09-04 21:20:00,42.0,2.1,26.1,77.0
2016-09-04 21:40:00,42.0,2.1,26.1,77.0
2016-09-04 22:00:00,42.0,2.1,26.1,77.0
2016-09-04 22:20:00,42.0,2.1,26.1,77.0
2016-09-04 22:40:00,42.0,2.1,26.1,77.0
2016-09-04 23:00:00,42.0,2.1,26.1,77.0
2016-09-04 23:20:00,42.0,2.1,26.1,77.0
2016-09-04 23:40:00,42.0,2.1,26.1,77.0
2016-09-05 00:00:00,82.0,2.3,27.0,80.0
2016-09-05 00:20:00,82.0,2.3,27.0,80.0
2016-09-05 00:40:00,82.0,2.3,27.0,80.0
2016-09-05 01:00:00,82.0,2.3,27.0,80.0
2016-09-05 01:20:00,82.0,2.3,27.0,80.0
2016-09-05 01:40:00,82.0,2.3,27.0,80.0
2016-09-05 02:00:00,82.0,2.3,27.0,80.0
2016-09-05 02:20:00,82.0,2.3,27.0,80.0
2016-09-05 02:40:00,82.0,2.3,27.0,80.0
2016-09-05 03:00:00,94.0,3.4,28.9,70.0
2016-09-05 03:20:00,94.0,3.4,28.9,70.0
2016-09-05 03:40:00,94.0,3.4,28.9,70.0
2016-09-05 04:00:00,94.0,3.4,28.9,70.0
2016-09-05 04:20:00,94.0,3.4,28.9,70.0
2016-09-05 04:40:00,94.0,3.4,28.9,70.0
2016-09-05 05:00:00,94.0,3.4,28.9,70.0
2016-09-05 05:20:00,94.0,3.4,28.9,70.0
2016-09-05 05:40:00,94.0,3.4,28.9,70.0
2016-09-05 06:00:00,98.0,3.2,30.4,57.0
2016-09-05 06:20:00,98.0,3.2,30.4,57.0
2016-09-05 06:40:00,98.0,3.2,30.4,57.0
2016-09-05 07:00:00,98.0,3.2,30.4,57.0
2016-09-05 07:20:00,98.0,3.2,30.4,57.0
2016-09-05 07:40:00,98.0,3.2,30.4,57.0
2016-09-05 08:00:00,98.0,3.2,30.4,57.0
2016-09-05 08:20:00,98.0,3.2,30.4,57.0
2016-09-05 08:40:00,98.0,3.2,30.4,57.0
2016-09-05 09:00:00,65.0,2.4,29.4,61.0
2016-09-05 09:20:00,65.0,2.4,29.4,61.0
2016-09-05 09:40:00,65.0,2.4,29.4,61.0
2016-09-05 10:00:00,65.0,2.4,29.4,61.0
2016-09-05 10:20:00,65.0,2.4,29.4,61.0
2016-09-05 10:40:00,65.0,2.4,29.4,61.0
2016-09-05 11:00:00,65.0,2.4,29.4,61.0
2016-09-05 11:20:00,65.0,2.4,29.4,61.0
2016-09-05 11:40:00,65.0,2.4,29.4,61.0
2016-09-05 12:00:00,112.0,3.0,27.8,68.0
2016-09-05 12:20:00,112.0,3.0,27.8,68.0
2016-09-05 12:40:00,112.0,3.0,27.8,68.0
2016-09-05 13:00:00,112.0,3.0,27.8,68.0
2016-09-05 13:20:00,112.0,3.0,27.8,68.0
2016-09-05 13:40:00,112.0,3.0,27.8,68.0
2016-09-05 14:00:00,112.0,3.0,27.8,68.0
2016-09-05 14:20:00,112.0,3.0,27.8,68.0
2016-09-05 14:40:00,112.0,3.0,27.8,68.0
2016-09-05 15:00:00,94.0,0.9,27.0,77.0
2016-09-05 15:20:00,94.0,0.9,27.0,77.0
2016-09-05 15:40:00,94.0,0.9,27.0,77.0
2016-09-05 16:00:00,94.0,0.9,27.0,77.0
2016-09-05 16:20:00,94.0,0.9,27.0,77.0
2016-09-05 16:40:00,94.0,0.9,27.0,77.0
2016-09-05 17:00:00,94.0,0.9,27.0,77.0
2016-09-05 17:20:00,94.0,0.9,27.0,77.0
2016-09-05 17:40:00,94.0,0.9,27.0,77.0
2016-09-05 18:00:00,67.0,1.6,26.7,85.0
2016-09-05 18:20:00,67.0,1.6,26.7,85.0
2016-09-05 18:40:00,67.0,1.6,26.7,85.0
2016-09-05 19:00:00,67.0,1.6,26.7,85.0
2016-09-05 19:20:00,67.0,1.6,26.7,85.0
2016-09-05 19:40:00,67.0,1.6,26.7,85.0
2016-09-05 20:00:00,67.0,1.6,26.7,85.0
2016-09-05 20:20:00,67.0,1.6,26.7,85.0
2016-09-05 20:40:00,67.0,1.6,26.7,85.0
2016-09-05 21:00:00,351.0,0.8,25.2,96.0
2016-09-05 21:20:00,351.0,0.8,25.2,96.0
2016-09-05 21:40:00,351.0,0.8,25.2,96.0
2016-09-05 22:00:00,351.0,0.8,25.2,96.0
2016-09-05 22:20:00,351.0,0.8,25.2,96.0
2016-09-05 22:40:00,351.0,0.8,25.2,96.0
2016-09-05 23:00:00,351.0,0.8,25.2,96.0
2016-09-05 23:20:00,351.0,0.8,25.2,96.0
2016-09-05 23:40:00,351.0,0.8,25.2,96.0
2016-09-06 00:00:00,339.0,2.4,24.3,78.0
2016-09-06 00:20:00,339.0,2.4,24.3,78.0
2016-09-06 00:40:00,339.0,2.4,24.3,78.0
2016-09-06 01:00:00,339.0,2.4,24.3,78.0
2016-09-06 01:20:00,339.0,2.4,24.3,78.0
2016-09-06 01:40:00,339.0,2.4,24.3,78.0
2016-09-06 02:00:00,339.0,2.4,24.3,78.0
2016-09-06 02:20:00,339.0,2.4,24.3,78.0
2016-09-06 02:40:00,339.0,2.4,24.3,78.0
2016-09-06 03:00:00,342.0,2.3,25.7,65.0
2016-09-06 03:20:00,342.0,2.3,25.7,65.0
2016-09-06 03:40:00,342.0,2.3,25.7,65.0
2016-09-06 04:00:00,342.0,2.3,25.7,65.0
2016-09-06 04:20:00,342.0,2.3,25.7,65.0
2016-09-06 04:40:00,342.0,2.3,25.7,65.0
2016-09-06 05:00:00,342.0,2.3,25.7,65.0
2016-09-06 05:20:00,342.0,2.3,25.7,65.0
2016-09-06 05:40:00,342.0,2.3,25.7,65.0
2016-09-06 06:00:00,9.0,4.2,25.0,70.0
2016-09-06 06:20:00,9.0,4.2,25.0,70.0
2016-09-06 06:40:00,9.0,4.2,25.0,70.0
2016-09-06 07:00:00,9.0,4.2,25.0,70.0
2016-09-06 07:20:00,9.0,4.2,25.0,70.0
2016-09-06 07:40:00,9.0,4.2,25.0,70.0
2016-09-06 08:00:00,9.0,4.2,25.0,70.0
2016-09-06 08:20:00,9.0,4.2,25.0,70.0
2016-09-06 08:40:00,9.0,4.2,25.0,70.0
2016-09-06 09:00:00,340.0,2.1,24.2,77.0
2016-09-06 09:20:00,340.0,2.1,24.2,77.0
2016-09-06 09:40:00,340.0,2.1,24.2,77.0
2016-09-06 10:00:00,340.0,2.1,24.2,77.0
2016-09-06 10:20:00,340.0,2.1,24.2,77.0
2016-09-06 10:40:00,340.0,2.1,24.2,77.0
2016-09-06 11:00:00,340.0,2.1,24.2,77.0
2016-09-06 11:20:00,340.0,2.1,24.2,77.0
2016-09-06 11:40:00,340.0,2.1,24.2,77.0
2016-09-06 12:00:00,328.0,2.0,22.4,86.0
2016-09-06 12:20:00,328.0,2.0,22.4,86.0
2016-09-06 12:40:00,328.0,2.0,22.4,86.0
2016-09-06 13:00:00,328.0,2.0,22.4,86.0
2016-09-06 13:20:00,328.0,2.0,22.4,86.0
2016-09-06 13:40:00,328.0,2.0,22.4,86.0
2016-09-06 14:00:00,328.0,2.0,22.4,86.0
2016-09-06 14:20:00,328.0,2.0,22.4,86.0
2016-09-06 14:40:00,328.0,2.0,22.4,86.0
2016-09-06 15:00:00,302.0,2.5,21.6,92.0
2016-09-06 15:20:00,302.0,2.5,21.6,92.0
2016-09-06 15:40:00,302.0,2.5,21.6,92.0
2016-09-06 16:00:00,302.0,2.5,21.6,92.0
2016-09-06 16:20:00,302.0,2.5,21.6,92.0
2016-09-06 16:40:00,302.0,2.5,21.6,92.0
2016-09-06 17:00:00,302.0,2.5,21.6,92.0
2016-09-06 17:20:00,302.0,2.5,21.6,92.0
2016-09-06 17:40:00,302.0,2.5,21.6,92.0
2016-09-06 18:00:00,342.0,2.9,21.1,95.0
2016-09-06 18:20:00,342.0,2.9,21.1,95.0
2016-09-06 18:40:00,342.0,2.9,21.1,95.0
2016-09-06 19:00:00,342.0,2.9,21.1,95.0
2016-09-06 19:20:00,342.0,2.9,21.1,95.0
2016-09-06 19:40:00,342.0,2.9,21.1,95.0
2016-09-06 20:00:00,342.0,2.9,21.1,95.0
2016-09-06 20:20:00,342.0,2.9,21.1,95.0
2016-09-06 20:40:00,342.0,2.9,21.1,95.0
2016-09-06 21:00:00,33.0,2.9,20.5,94.0
2016-09-06 21:20:00,33.0,2.9,20.5,94.0
2016-09-06 21:40:00,33.0,2.9,20.5,94.0
2016-09-06 22:00:00,33.0,2.9,20.5,94.0
2016-09-06 22:20:00,33.0,2.9,20.5,94.0
2016-09-06 22:40:00,33.0,2.9,20.5,94.0
2016-09-06 23:00:00,33.0,2.9,20.5,94.0
2016-09-06 23:20:00,33.0,2.9,20.5,94.0
2016-09-06 23:40:00,33.0,2.9,20.5,94.0
2016-09-07 00:00:00,5.0,2.0,19.9,96.0
2016-09-07 00:20:00,5.0,2.0,19.9,96.0
2016-09-07 00:40:00,5.0,2.0,19.9,96.0
2016-09-07 01:00:00,5.0,2.0,19.9,96.0
2016-09-07 01:20:00,5.0,2.0,19.9,96.0
2016-09-07 01:40:00,5.0,2.0,19.9,96.0
2016-09-07 02:00:00,5.0,2.0,19.9,96.0
2016-09-07 02:20:00,5.0,2.0,19.9,96.0
2016-09-07 02:40:00,5.0,2.0,19.9,96.0
2016-09-07 03:00:00,53.0,1.3,21.3,89.0
2016-09-07 03:20:00,53.0,1.3,21.3,89.0
2016-09-07 03:40:00,53.0,1.3,21.3,89.0
2016-09-07 04:00:00,53.0,1.3,21.3,89.0
2016-09-07 04:20:00,53.0,1.3,21.3,89.0
2016-09-07 04:40:00,53.0,1.3,21.3,89.0
2016-09-07 05:00:00,53.0,1.3,21.3,89.0
2016-09-07 05:20:00,53.0,1.3,21.3,89.0
2016-09-07 05:40:00,53.0,1.3,21.3,89.0
2016-09-07 06:00:00,335.0,2.1,23.0,83.0
2016-09-07 06:20:00,335.0,2.1,23.0,83.0
2016-09-07 06:40:00,335.0,2.1,23.0,83.0
2016-09-07 07:00:00,335.0,2.1,23.0,83.0
2016-09-07 07:20:00,335.0,2.1,23.0,83.0
2016-09-07 07:40:00,335.0,2.1,23.0,83.0
2016-09-07 08:00:00,335.0,2.1,23.0,83.0
2016-09-07 08:20:00,335.0,2.1,23.0,83.0
2016-09-07 08:40:00,335.0,2.1,23.0,83.0
2016-09-07 09:00:00,240.0,0.9,23.0,85.0
2016-09-07 09:20:00,240.0,0.9,23.0,85.0
2016-09-07 09:40:00,240.0,0.9,23.0,85.0
2016-09-07 10:00:00,240.0,0.9,23.0,85.0
2016-09-07 10:20:00,240.0,0.9,23.0,85.0
2016-09-07 10:40:00,240.0,0.9,23.0,85.0
2016-09-07 11:00:00,240.0,0.9,23.0,85.0
2016-09-07 11:20:00,240.0,0.9,23.0,85.0
2016-09-07 11:40:00,240.0,0.9,23.0,85.0
2016-09-07 12:00:00,104.0,1.8,22.5,88.0
2016-09-07 12:20:00,104.0,1.8,22.5,88.0
2016-09-07 12:40:00,104.0,1.8,22.5,88.0
2016-09-07 13:00:00,104.0,1.8,22.5,88.0
2016-09-07 13:20:00,104.0,1.8,22.5,88.0
2016-09-07 13:40:00,104.0,1.8,22.5,88.0
2016-09-07 14:00:00,104.0,1.8,22.5,88.0
2016-09-07 14:20:00,104.0,1.8,22.5,88.0
2016-09-07 14:40:00,104.0,1.8,22.5,88.0
2016-09-07 15:00:00,223.0,1.0,21.2,94.0
2016-09-07 15:20:00,223.0,1.0,21.2,94.0
2016-09-07 15:40:00,223.0,1.0,21.2,94.0
2016-09-07 16:00:00,223.0,1.0,21.2,94.0
2016-09-07 16:20:00,223.0,1.0,21.2,94.0
2016-09-07 16:40:00,223.0,1.0,21.2,94.0
2016-09-07 17:00:00,223.0,1.0,21.2,94.0
2016-09-07 17:20:00,223.0,1.0,21.2,94.0
2016-09-07 17:40:00,223.0,1.0,21.2,94.0
2016-09-07 18:00:00,5.0,0.8,21.5,94.0
2016-09-07 18:20:00,5.0,0.8,21.5,94.0
2016-09-07 18:40:00,5.0,0.8,21.5,94.0
2016-09-07 19:00:00,5.0,0.8,21.5,94.0
2016-09-07 19:20:00,5.0,0.8,21.5,94.0
2016-09-07 19:40:00,5.0,0.8,21.5,94.0
2016-09-07 20:00:00,5.0,0.8,21.5,94.0
2016-09-07 20:20:00,5.0,0.8,21.5,94.0
2016-09-07 20:40:00,5.0,0.8,21.5,94.0
2016-09-07 21:00:00,231.0,2.3,20.8,96.0
2016-09-07 21:20:00,231.0,2.3,20.8,96.0
2016-09-07 21:40:00,231.0,2.3,20.8,96.0
2016-09-07 22:00:00,231.0,2.3,20.8,96.0
2016-09-07 22:20:00,231.0,2.3,20.8,96.0
2016-09-07 22:40:00,231.0,2.3,20.8,96.0
2016-09-07 23:00:00,231.0,2.3,20.8,96.0
2016-09-07 23:20:00,231.0,2.3,20.8,96.0
2016-09-07 23:40:00,231.0,2.3,20.8,96.0
2016-09-08 00:00:00,256.0,0.9,22.5,86.0
2016-09-08 00:20:00,256.0,0.9,22.5,86.0
2016-09-08 00:40:00,256.0,0.9,22.5,86.0
2016-09-08 01:00:00,256.0,0.9,22.5,86.0
2016-09-08 01:20:00,256.0,0.9,22.5,86.0
2016-09-08 01:40:00,256.0,0.9,22.5,86.0
2016-09-08 02:00:00,256.0,0.9,22.5,86.0
2016-09-08 02:20:00,256.0,0.9,22.5,86.0
2016-09-08 02:40:00,256.0,0.9,22.5,86.0
2016-09-08 03:00:00,195.0,2.0,25.9,72.0
2016-09-08 03:20:00,195.0,2.0,25.9,72.0
2016-09-08 03:40:00,195.0,2.0,25.9,72.0
2016-09-08 04:00:00,195.0,2.0,25.9,72.0
2016-09-08 04:20:00,195.0,2.0,25.9,72.0
2016-09-08 04:40:00,195.0,2.0,25.9,72.0
2016-09-08 05:00:00,195.0,2.0,25.9,72.0
2016-09-08 05:20:00,195.0,2.0,25.9,72.0
2016-09-08 05:40:00,195.0,2.0,25.9,72.0
2016-09-08 06:00:00,138.0,2.0,28.7,56.0
2016-09-08 06:20:00,138.0,2.0,28.7,56.0
2016-09-08 06:40:00,138.0,2.0,28.7,56.0
2016-09-08 07:00:00,138.0,2.0,28.7,56.0
2016-09-08 07:20:00,138.0,2.0,28.7,56.0
2016-09-08 07:40:00,138.0,2.0,28.7,56.0
2016-09-08 08:00:00,138.0,2.0,28.7,56.0
2016-09-08 08:20:00,138.0,2.0,28.7,56.0
2016-09-08 08:40:00,138.0,2.0,28.7,56.0
2016-09-08 09:00:00,125.0,2.1,28.9,59.0
2016-09-08 09:20:00,125.0,2.1,28.9,59.0
2016-09-08 09:40:00,125.0,2.1,28.9,59.0
2016-09-08 10:00:00,125.0,2.1,28.9,59.0
2016-09-08 10:20:00,125.0,2.1,28.9,59.0
2016-09-08 10:40:00,125.0,2.1,28.9,59.0
2016-09-08 11:00:00,125.0,2.1,28.9,59.0
2016-09-08 11:20:00,125.0,2.1,28.9,59.0
2016-09-08 11:40:00,125.0,2.1,28.9,59.0
2016-09-08 12:00:00,87.0,1.1,25.9,63.0
2016-09-08 12:20:00,87.0,1.1,25.9,63.0
2016-09-08 12:40:00,87.0,1.1,25.9,63.0
2016-09-08 13:00:00,87.0,1.1,25.9,63.0
2016-09-08 13:20:00,87.0,1.1,25.9,63.0
2016-09-08 13:40:00,87.0,1.1,25.9,63.0
2016-09-08 14:00:00,87.0,1.1,25.9,63.0
2016-09-08 14:20:00,87.0,1.1,25.9,63.0
2016-09-08 14:40:00,87.0,1.1,25.9,63.0
2016-09-08 15:00:00,192.0,1.1,23.9,81.0
2016-09-08 15:20:00,192.0,1.1,23.9,81.0
2016-09-08 15:40:00,192.0,1.1,23.9,81.0
2016-09-08 16:00:00,192.0,1.1,23.9,81.0
2016-09-08 16:20:00,192.0,1.1,23.9,81.0
2016-09-08 16:40:00,192.0,1.1,23.9,81.0
2016-09-08 17:00:00,192.0,1.1,23.9,81.0
2016-09-08 17:20:00,192.0,1.1,23.9,81.0
2016-09-08 17:40:00,192.0,1.1,23.9,81.0
2016-09-08 18:00:00,350.0,1.6,22.6,85.0
2016-09-08 18:20:00,350.0,1.6,22.6,85.0
2016-09-08 18:40:00,350.0,1.6,22.6,85.0
2016-09-08 19:00:00,350.0,1.6,22.6,85.0
2016-09-08 19:20:00,350.0,1.6,22.6,85.0
2016-09-08 19:40:00,350.0,1.6,22.6,85.0
2016-09-08 20:00:00,350.0,1.6,22.6,85.0
2016-09-08 20:20:00,350.0,1.6,22.6,85.0
2016-09-08 20:40:00,350.0,1.6,22.6,85.0
2016-09-08 21:00:00,200.0,1.0,21.5,92.0
2016-09-08 21:20:00,200.0,1.0,21.5,92.0
2016-09-08 21:40:00,200.0,1.0,21.5,92.0
2016-09-08 22:00:00,200.0,1.0,21.5,92.0
2016-09-08 22:20:00,200.0,1.0,21.5,92.0
2016-09-08 22:40:00,200.0,1.0,21.5,92.0
2016-09-08 23:00:00,200.0,1.0,21.5,92.0
2016-09-08 23:20:00,200.0,1.0,21.5,92.0
2016-09-08 23:40:00,200.0,1.0,21.5,92.0
2016-09-09 00:00:00,330.0,0.5,24.3,80.0
2016-09-09 00:20:00,330.0,0.5,24.3,80.0
2016-09-09 00:40:00,330.0,0.5,24.3,80.0
2016-09-09 01:00:00,330.0,0.5,24.3,80.0
2016-09-09 01:20:00,330.0,0.5,24.3,80.0
2016-09-09 01:40:00,330.0,0.5,24.3,80.0
2016-09-09 02:00:00,330.0,0.5,24.3,80.0
2016-09-09 02:20:00,330.0,0.5,24.3,80.0
2016-09-09 02:40:00,330.0,0.5,24.3,80.0
2016-09-09 03:00:00,37.0,2.1,29.2,61.0
2016-09-09 03:20:00,37.0,2.1,29.2,61.0
2016-09-09 03:40:00,37.0,2.1,29.2,61.0
2016-09-09 04:00:00,37.0,2.1,29.2,61.0
2016-09-09 04:20:00,37.0,2.1,29.2,61.0
2016-09-09 04:40:00,37.0,2.1,29.2,61.0
2016-09-09 05:00:00,37.0,2.1,29.2,61.0
2016-09-09 05:20:00,37.0,2.1,29.2,61.0
2016-09-09 05:40:00,37.0,2.1,29.2,61.0
2016-09-09 06:00:00,86.0,2.1,31.2,50.0
2016-09-09 06:20:00,86.0,2.1,31.2,50.0
2016-09-09 06:40:00,86.0,2.1,31.2,50.0
2016-09-09 07:00:00,86.0,2.1,31.2,50.0
2016-09-09 07:20:00,86.0,2.1,31.2,50.0
2016-09-09 07:40:00,86.0,2.1,31.2,50.0
2016-09-09 08:00:00,86.0,2.1,31.2,50.0
2016-09-09 08:20:00,86.0,2.1,31.2,50.0
2016-09-09 08:40:00,86.0,2.1,31.2,50.0
2016-09-09 09:00:00,92.0,4.1,29.1,57.0
2016-09-09 09:20:00,92.0,4.1,29.1,57.0
2016-09-09 09:40:00,92.0,4.1,29.1,57.0
2016-09-09 10:00:00,92.0,4.1,29.1,57.0
2016-09-09 10:20:00,92.0,4.1,29.1,57.0
2016-09-09 10:40:00,92.0,4.1,29.1,57.0
2016-09-09 11:00:00,92.0,4.1,29.1,57.0
2016-09-09 11:20:00,92.0,4.1,29.1,57.0
2016-09-09 11:40:00,92.0,4.1,29.1,57.0
2016-09-09 12:00:00,66.0,2.1,27.2,68.0
2016-09-09 12:20:00,66.0,2.1,27.2,68.0
2016-09-09 12:40:00,66.0,2.1,27.2,68.0
2016-09-09 13:00:00,66.0,2.1,27.2,68.0
2016-09-09 13:20:00,66.0,2.1,27.2,68.0
2016-09-09 13:40:00,66.0,2.1,27.2,68.0
2016-09-09 14:00:00,66.0,2.1,27.2,68.0
2016-09-09 14:20:00,66.0,2.1,27.2,68.0
2016-09-09 14:40:00,66.0,2.1,27.2,68.0
2016-09-09 15:00:00,320.0,1.6,25.9,75.0
2016-09-09 15:20:00,320.0,1.6,25.9,75.0
2016-09-09 15:40:00,320.0,1.6,25.9,75.0
2016-09-09 16:00:00,320.0,1.6,25.9,75.0
2016-09-09 16:20:00,320.0,1.6,25.9,75.0
2016-09-09 16:40:00,320.0,1.6,25.9,75.0
2016-09-09 17:00:00,320.0,1.6,25.9,75.0
